Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,overall_min_distance,neighbors_distance,self_mean_distance,self_density
0.64,-1,-0.452721536,name409,0.294278779391243,417.783624290592,1.67113449716237,0.176095209506438
0.56,-1.37,-0.950103879,name584,0.2,396.985196481633,1.58794078592653,0.125949280837512
0.65,-1.59,1.209254265,name767,0.218403296678416,390.352652088386,1.56141060835354,0.139875632655471
0.98,-1.4,-0.003615558,name804,0.186815416922694,410.703917786802,1.64281567114721,0.113716602661964
0.93,-1.22,0.366864711,name862,0.186815416922694,415.596863223205,1.66238745289282,0.11237778328849
0.56,-2.35,1.252412081,name842,0.180277563773199,367.209576991409,1.46883830796564,0.122734791702762
0.82,-2.13,1.423732042,name11,0.180277563773199,383.881917713173,1.53552767085269,0.117404308105428
0.76,-2.34,1.283791423,name69,0.200249843945008,378.595067323739,1.51438026929496,0.132232206140824
0.45,-2.82,-0.445315182,name256,0.189736659610102,365.751388634436,1.46300555453774,0.129689637214024
0.28,-3.16,1.27520895,name687,0.180277563773199,375.09741589785,1.5003896635914,0.120153829466993
-0.22,-3.76,0.110339254,name592,0.208086520466848,422.799850339304,1.69119940135722,0.123040795958096
0.46,-3.29,-0.668455243,name87,0.222036033111745,390.273058642344,1.56109223456937,0.142231207224597
0.76,-2.83,-0.090467267,name302,0.263058928759318,383.131129116929,1.53252451646772,0.171650714838571
0.8,-2.57,0.373840898,name476,0.233452350598575,381.251227871375,1.5250049114855,0.153083015562992
1.15,-2.33,-0.801696777,name202,0.341760149812701,402.481725897981,1.60992690359192,0.212283022943586
0.89,-3.26,-0.377572566,name147,0.250599281722833,408.198442907584,1.63279377163033,0.153478832463093
0.44,-3.75,-0.14097634,name48,0.237697286480094,430.458782542497,1.72183513016999,0.138048807528179
-2.82,-3.27,-0.957675278,name41,0.206155281280883,485.741114078309,1.94296445631324,0.106103475342036
1.66,-4.56,-1.262913466,name42,0.256124969497313,574.427030618096,2.29770812247238,0.111469758492091
-0.05,-1.04,-1.113321424,name43,0.228473193175917,405.761966683441,1.62304786673376,0.140767994498954
0.24,-3.45,-0.963230252,name44,0.21095023109729,396.456189637883,1.58582475855153,0.133022409922499
-2.92,1.73,-0.284631222,name45,0.223606797749979,509.069011531187,2.03627604612475,0.109811632944132
2.89,-3.2,-1.002266288,name46,0.198494332412793,511.830024887545,2.04732009955018,0.0969532475436567
4.13,3.71,0.512837887,name47,0.200997512422418,552.784103418831,2.21113641367532,0.0909023573486007
1.68,2.68,-0.741047263,name48,0.226715680975093,395.167839434033,1.58067135773613,0.143429992493696
-4.08,-0.32,0.235484019,name49,0.257099202643649,560.057147453044,2.24022858981218,0.114764718124236
3.55,-0.8,-0.58517307,name50,0.265706605111728,516.241756680764,2.06496702672306,0.128673534091914
-4.71,4.14,-1.596356034,name51,0.205182845286832,841.390755534691,3.36556302213876,0.0609653849703998
-2.92,-1.96,-0.888810456,name52,0.182482875908947,478.285988968592,1.91314395587437,0.0953837662600493
-1.88,-0.3,-0.426082164,name53,0.187882942280559,480.744656298651,1.9229786251946,0.0977041241223084
2.93,3.44,-0.737288058,name54,0.222036033111745,405.984759571712,1.62393903828685,0.136726827717609
-0.91,-3.18,1.013202906,name55,0.294108823397055,385.779453780842,1.54311781512337,0.190593887592142
1.23,-1.21,0.026109878,name56,0.184390889145858,428.39554203933,1.71358216815732,0.107605513509831
2.65,-4.32,-1.179628491,name57,0.255538646783613,594.773033922152,2.37909213568861,0.107410151523892
-1.78,3.74,-0.299739242,name58,0.233238075793812,556.501185947195,2.22600474378878,0.104778786498374
-1.08,-4.06,-1.175065517,name59,0.220227155455453,473.519221639397,1.89407688655759,0.116271497222959
0.66,0.21,1.679249525,name60,0.290688837074973,472.529279831069,1.89011711932428,0.153794087203916
0.06,0.22,-1.05036819,name61,0.268328157299975,470.338788825952,1.88135515530381,0.142624935299175
-4.88,0.38,-1.455524683,name62,0.331209903233584,669.13116224665,2.6765246489866,0.123746255562783
1.13,-0.01,-0.17944999,name63,0.21377558326432,473.363385594443,1.89345354237777,0.112902470792002
2,0.52,-0.392524719,name64,0.266270539113887,470.095991673988,1.88038396669595,0.14160434455403
4.36,-3.08,-0.270087004,name65,0.284253408071038,633.771730372292,2.53508692148917,0.112127677225387
1.25,-0.88,0.942213237,name66,0.200249843945008,443.655609521105,1.77462243808442,0.112840815965994
3.76,-2.94,-0.633866847,name67,0.240831891575846,556.440297965841,2.22576119186336,0.108202035535639
1.51,-3.21,-0.217093945,name68,0.186010752377383,440.284157007147,1.76113662802859,0.105619717071925
2.62,1.65,0.697695673,name69,0.190262975904404,421.110695684392,1.68444278273757,0.11295306546132
3.11,1.04,-0.738743186,name70,0.184390889145857,460.559786755363,1.84223914702145,0.100090636681987
-0.56,-4.66,-0.783250988,name71,0.300166620396073,549.329179465304,2.19731671786122,0.136605987637614
1.95,4.84,-1.065418482,name72,0.18788294228056,567.303903027643,2.26921561211057,0.0827964259005832
4.46,-2.58,-0.64322865,name73,0.190262975904404,621.428650598987,2.48571460239595,0.076542566761692
3.93,-2.36,-0.494537055,name74,0.241660919471892,551.150483216104,2.20460193286442,0.109616577881661
-2.66,2.89,-1.129222631,name75,0.240416305603426,525.905324549037,2.10362129819615,0.114286875593807
-4.42,-4.64,-0.705485344,name76,0.325269119345812,796.647345310972,3.18658938124389,0.102074374960367
-4.89,-4.12,-1.776093006,name77,0.353836120259082,802.162538555438,3.20865015422175,0.110275693282898
3.98,-4.38,-2.56124711,name78,0.194164878389476,714.377244434497,2.85750897773799,0.0679490003013664
-3.06,-2.32,-0.15944232,name79,0.223606797749979,482.488226858335,1.92995290743334,0.115861271479083
-0.57,-2.95,0.314483464,name80,0.184390889145857,358.939288318388,1.43575715327355,0.128427630484336
-2.6,-1.76,-0.393571943,name81,0.292745623366089,465.418228991643,1.86167291596657,0.157248687916855
1.51,-4.77,-1.366881132,name82,0.256124969497314,599.187982471615,2.39675192988646,0.106863362162578
-2.46,-2.87,1.765079975,name83,0.192353840616713,454.153997964707,1.81661599185883,0.105885801665706
0.28,4.66,-0.455330342,name84,0.228473193175917,591.846146700135,2.36738458680054,0.0965086933697971
-4.65,-3.86,-1.045595765,name85,0.178044938147648,733.506633515376,2.93402653406151,0.0606827975414334
-0.44,-2.61,-1.053586125,name86,0.172046505340853,337.898396674226,1.35159358669691,0.127291596404588
4.28,-2.78,-0.660072207,name87,0.269072480941474,606.17781672848,2.42471126691392,0.110970936875275
0,1.52,2.073593378,name88,0.215870331449229,483.683664495844,1.93473465798338,0.111576194988018
1.4,4.43,0.574540675,name89,0.295296461204668,516.095955721668,2.06438382288667,0.143043390444587
-2.55,3.79,-0.467087597,name90,0.19723082923316,581.720081553334,2.32688032621334,0.0847619136279883
4.52,-3.75,-0.976458371,name91,0.177200451466693,710.808450034705,2.84323380013882,0.0623235596939097
0.37,-4.31,-2.193270683,name92,0.290688837074973,498.352196610894,1.99340878644358,0.145825000397228
-4.92,-4.6,-1.505461693,name93,0.330151480384383,869.344038032958,3.47737615213183,0.0949426998807653
4.08,2.49,-0.404456228,name94,0.300832179129827,493.988730171048,1.97595492068419,0.152246478895207
-4.86,4.56,-0.777746558,name95,0.20591260281974,921.986776509217,3.68794710603687,0.0558339360352209
-2.92,-0.98,-2.579626799,name96,0.396232255123179,490.920346337047,1.96368138534819,0.201780318375285
-3.91,2.01,0.700187743,name97,0.2,573.565798479124,2.2942631939165,0.0871739565583944
4.12,0.14,-1.09145093,name98,0.218403296678416,565.206631536683,2.26082652614673,0.0966032971360497
2.46,0.1,0.205378711,name99,0.212132034355964,483.918822911368,1.93567529164547,0.109590712487545
-4.43,-4.07,-1.564151883,name100,0.264007575648882,723.126974789594,2.89250789915838,0.0912728970336431
-1.19,1.02,0.554633915,name101,0.21095023109729,489.388910953561,1.95755564381424,0.107762061203154
-2.16,3.95,-0.289102823,name102,0.201246117974981,583.284271754488,2.33313708701795,0.0862555908500858
-1.02,-4.44,-0.74091512,name103,0.241660919471892,523.195875264413,2.09278350105765,0.115473444505732
-3.09,-3.12,-1.400200129,name104,0.228035085019828,497.625476211768,1.99050190484707,0.114561601003515
1.5,-4.36,-1.048041224,name105,0.25,540.963432808607,2.16385373123443,0.115534611416355
-2.77,-3.47,-2.722396374,name106,0.194164878389476,493.897531215928,1.97559012486371,0.0982819644347386
4.68,-1.17,-0.496253848,name107,0.270185121722126,631.803235704701,2.5272129428188,0.106910311016676
0.76,-4.64,-3.026473045,name108,0.182482875908946,555.401622685126,2.22160649074051,0.0821400534565963
-3.59,-4.21,-0.486377269,name109,0.281602556806575,633.838407318487,2.53535362927395,0.111070327056198
4.4,3.18,-1.363472104,name110,0.264007575648881,557.44742600381,2.22978970401524,0.118400212887106
-2.3,-3.18,-0.485619426,name111,0.290688837074973,455.105755986953,1.82042302394781,0.159682026238373
1.36,3.48,0.42835924,name112,0.2,428.085511645692,1.71234204658277,0.116799094199158
1.27,-2.65,-0.698274791,name113,0.223606797749979,410.428628027689,1.64171451211075,0.136203216881166
-4.92,-2.46,0.285573751,name114,0.219317121994613,676.361616171285,2.70544646468514,0.0810650385647668
2.2,3.41,-1.231384397,name115,0.21095023109729,390.960932446255,1.56384372978502,0.134892142404976
1.47,-2.55,-1.433059573,name116,0.178885438199983,422.030031441573,1.68812012576629,0.105967244551854
4.68,-2.92,-0.713282943,name117,0.230217288664427,670.76643454096,2.68306573816384,0.0858038196343173
-4.57,2.75,-0.638264716,name118,0.270739727413618,689.057999637213,2.75623199854885,0.0982282070435876
-3.1,-1.99,-0.728675067,name119,0.182482875908947,486.581317106939,1.94632526842776,0.0937576462008103
4.46,2.81,-2.37511158,name120,0.223606797749979,553.060421119648,2.21224168447859,0.101077020344945
3.91,3.95,0.559671044,name121,0.186010752377383,547.493508819199,2.1899740352768,0.0849374236319985
-1.98,-3.13,0.267626822,name122,0.228035085019827,437.355072652527,1.74942029061011,0.130348942586175
3.94,3.36,0.05349103,name123,0.212602916254693,499.489638675602,1.99795855470241,0.106410073299223
-2.38,3.69,1.180116773,name124,0.19723082923316,566.046225795762,2.26418490318305,0.0871089763719775
2.99,2.34,-1.818523884,name125,0.221359436211787,399.381723390256,1.59752689356103,0.138563824561574
4.13,-0.85,-1.000604749,name126,0.21095023109729,565.93595547448,2.26374382189792,0.0931864414412535
-2.81,-0.29,-0.898374259,name127,0.21095023109729,490.984620614558,1.96393848245823,0.107411832387564
1.51,1.41,-1.991205573,name128,0.176918060129541,439.061516368955,1.75624606547582,0.100736487675267
-0.81,2.56,-0.377744585,name129,0.2,498.557528568031,1.99423011427213,0.100289328983981
0.61,4.08,-0.251657456,name130,0.300832179129826,508.522451853725,2.0340898074149,0.147895229617295
-4,-2.25,0.197963357,name131,0.21095023109729,547.248922041171,2.18899568816468,0.0963685000559122
1.96,-1.35,-1.803955078,name132,0.234093998214392,461.398008498967,1.84559203399587,0.12683951485614
3.12,2.74,-1.467549562,name133,0.240416305603426,395.140954354316,1.58056381741726,0.15210793955557
4.45,-4.53,-0.445528716,name134,0.182482875908946,794.736800112591,3.17894720045036,0.0574035567130822
1.21,0.49,-1.611516476,name135,0.20591260281974,475.756223175154,1.90302489270061,0.108202789994789
1.76,4.04,0.227836534,name136,0.308058436014987,460.016720890149,1.8400668835606,0.167416977484472
-4.75,2.07,-0.58330673,name137,0.261725046566048,682.58373755632,2.73033495022528,0.0958582193530697
4.83,4.86,0.734269738,name138,0.342052627529741,809.153799197533,3.23661519679013,0.105682204010216
1.11,-1.07,-0.29618305,name139,0.184390889145858,429.241344179508,1.71696537671803,0.107393481339921
-3.22,0.63,-1.744505405,name140,0.220227155455452,510.089582613663,2.04035833045465,0.107935528857021
-4.65,-2.1,-0.632392883,name141,0.237065391822594,624.57440719478,2.49829762877912,0.0948907724571007
-3.26,-2.6,0.685886025,name142,0.262488094968134,494.501663906266,1.97800665562506,0.132703342641274
-2.49,2.16,-2.365648031,name143,0.296816441593117,504.770276171803,2.01908110468721,0.14700570517156
0.96,0.17,1.123349786,name144,0.230867927612304,474.103505538376,1.89641402215351,0.121739200889338
1.2,-4.75,-2.242322922,name145,0.21095023109729,585.175715758715,2.34070286303486,0.0901226013898151
-2.91,-2.8,-0.18428804,name146,0.194164878389476,476.853601327292,1.90741440530917,0.101794805496399
-0.47,-2.32,-0.746469438,name147,0.161245154965971,338.176668294112,1.35270667317645,0.119201862579219
-2.44,3.06,-0.662791967,name148,0.265706605111728,527.341391095226,2.1093655643809,0.125965176258916
3.25,-4.37,-1.982138753,name149,0.281780056072107,642.886065398789,2.57154426159516,0.109576203015583
-1.74,-3.05,0.441031635,name150,0.237065391822594,422.370651828925,1.6894826073157,0.140318338168187
0.81,-0.7,-0.495316356,name151,0.205182845286832,437.198334921716,1.74879333968686,0.117328240353186
2.5,1.41,1.539116979,name152,0.268328157299975,431.935929147092,1.72774371658837,0.15530553213634
-0.07,-4.75,-0.688215792,name153,0.256124969497314,562.625304287218,2.25050121714887,0.113807967552133
1.44,0.7,-1.869664073,name154,0.237697286480094,468.142732192523,1.87257092877009,0.126936332732781
1.26,-1.73,-0.491532624,name155,0.223606797749979,414.425225319614,1.65770090127846,0.134889712358561
-3.12,4.84,-0.390008807,name156,0.190262975904404,758.161411879996,3.03264564751998,0.0627382813616871
4.57,1.89,-0.183683172,name157,0.266833281282527,567.503309555877,2.27001323822351,0.117547015492891
3.98,-2.75,-0.724356294,name158,0.177200451466693,569.360265549367,2.27744106219747,0.0778068220548002
-3.91,-1.78,-0.278311431,name159,0.178885438199983,536.078627724398,2.14431451089759,0.0834231346618568
-0.71,-1.41,0.216679975,name160,0.250199920063936,392.727008075929,1.57090803230372,0.159270889777692
1.79,3.29,-0.62010479,name161,0.268328157299975,399.547582077162,1.59819032830865,0.167894995074801
-4.2,-1.99,-0.38180086,name162,0.183847763108502,564.988553930633,2.25995421572253,0.0813502157828998
-4.28,0.97,-0.235313714,name163,0.258069758011279,597.252963671993,2.38901185468797,0.108023640613113
3.81,0.17,0.222608507,name164,0.258069758011279,536.17343475831,2.14469373903324,0.120329422012305
-2.32,0.38,-0.228525445,name165,0.238537208837531,487.83007649036,1.95132030596144,0.122244004794488
0.1,-1.37,-0.652807415,name166,0.189736659610103,388.117133298861,1.55246853319544,0.122216106512361
-4.72,0.09,-1.239637852,name167,0.261725046566048,641.393339007127,2.56557335602851,0.102014251882938
2.82,0.16,0.157200694,name168,0.364965751817893,489.5840320705,1.958336128282,0.186365224308081
-2.65,1.91,-1.030497909,name169,0.233452350598575,504.693870883877,2.01877548353551,0.115640571476392
2.94,4.88,0.150154337,name170,0.237065391822594,598.033906963696,2.39213562785478,0.0991019861341178
-2.26,2.35,-2.708734274,name171,0.278567765543682,504.497289572305,2.01798915828922,0.138042250821527
1.87,2.08,0.801069558,name172,0.210237960416287,405.527191129161,1.62210876451665,0.129607807451144
0.22,1.26,0.632619858,name173,0.210237960416286,480.232788449598,1.92093115379839,0.109445859108781
-2.59,-0.55,-1.283553839,name174,0.233452350598575,487.508959498259,1.95003583799304,0.119716953940109
-2.33,-0.72,0.844860911,name175,0.310161248385417,481.182949314441,1.92473179725776,0.161145178163168
-0.07,-0.12,-0.661310673,name176,0.24738633753706,454.514131494395,1.81805652597758,0.136071862454353
3.39,-0.53,-1.352065921,name177,0.290688837074973,508.470164364901,2.0338806574596,0.142923251671047
-4.51,1.2,-0.620931745,name178,0.183847763108502,627.215448643417,2.50886179457367,0.0732793506227168
0.44,3.64,1.801600456,name179,0.237065391822594,481.959280246068,1.92783712098427,0.122969616697472
3.95,1.63,-0.24016811,name180,0.180277563773199,495.163681468748,1.98065472587499,0.0910191773548812
2.81,1.64,-0.290226758,name181,0.190262975904404,425.003067884145,1.70001227153658,0.111918589700786
-0.23,1.29,1.59176147,name182,0.184390889145858,483.483024979693,1.93393209991877,0.0953450688127068
1.93,-4.15,-1.483474493,name183,0.357351367704113,537.728296625934,2.15091318650374,0.166139372777281
-4.25,-0.05,-1.037918687,name184,0.224722050542442,580.043329058989,2.32017331623596,0.0968557171871158
-1.18,-1,-0.710001528,name185,0.264764045897474,428.906137210176,1.71562454884071,0.15432516751779
-4.23,4.06,-0.215823844,name186,0.305286750449476,762.063313153464,3.04825325261386,0.100151373639213
-4.55,3.02,-0.871419072,name187,0.193132079158279,704.179715559919,2.81671886223968,0.068566331467214
1.74,-3.69,-2.295210361,name188,0.219317121994613,484.947282465779,1.93978912986311,0.113062352303258
-4.83,-4.97,-1.239476562,name189,0.20591260281974,909.89610018158,3.63958440072632,0.0565758559627432
4.85,4.47,2.056123018,name190,0.367695526217004,756.240445403999,3.02496178161599,0.121553775803598
-1.39,0.78,-0.873946488,name191,0.248394846967484,488.874854672584,1.95549941869034,0.127023738587375
-3.34,1.05,-2.553477287,name192,0.202484567313166,519.845332119105,2.07938132847642,0.0973773134057753
0.56,2.87,0.861456752,name193,0.305286750449475,449.755669839851,1.7990226793594,0.169695887635047
-4.94,3.64,-1.749431491,name194,0.342344855372475,821.760557614854,3.28704223045942,0.104149819615985
4.27,0.37,0.080574125,name195,0.274590604354919,573.751657146321,2.29500662858528,0.119646976585939
0.22,-3.66,-0.375811636,name196,0.21095023109729,416.082724888105,1.66433089955242,0.126747770623029
1.43,-3.55,-0.415513963,name197,0.216333076527839,456.126836172995,1.82450734469198,0.118570680001489
2.42,-0.3,0.901191831,name198,0.273130005674953,480.896335142734,1.92358534057093,0.141990064030061
-0.91,2.26,-0.517947316,name199,0.316227766016838,496.287906790843,1.98515162716337,0.159296530143999
-4.16,2.44,-0.499415606,name200,0.233452350598575,616.387875218127,2.46555150087251,0.094685651675076
-3.79,-1.53,0.027850991,name201,0.234093998214392,527.758680330087,2.11103472132035,0.110890643270888
-1.91,-4.42,-1.010539532,name202,0.182482875908946,549.613549797374,2.1984541991895,0.0830050841978979
-4.09,-0.83,0.620400071,name203,0.256124969497314,556.945196510656,2.22778078604263,0.114968658991035
1.39,1.28,-2.957772017,name204,0.176918060129541,446.794462483722,1.78717784993489,0.098992979426187
2.76,-1.22,-1.275703788,name205,0.220227155455452,479.596158705537,1.91838463482215,0.114798227351247
3.76,-1.7,0.665868104,name206,0.257099202643649,529.573646838547,2.11829458735419,0.121370844347373
-0.49,1.25,0.598806143,name207,0.230217288664427,486.165090555785,1.94466036222314,0.118384316941207
-1.93,-1.68,-0.41490373,name208,0.250599281722833,435.2097866678,1.7408391466712,0.14395315167517
-1.15,2.9,-1.089286089,name209,0.24738633753706,508.312211414123,2.03324884565649,0.121670467471572
-1.6,3.48,-1.860998034,name210,0.191049731745428,536.931856027412,2.14772742410965,0.0889543661829567
-2,2.25,-1.771499634,name211,0.186010752377383,502.013625133001,2.008054500532,0.0926323226426882
4.99,-0.44,-0.520101309,name212,0.380131556174965,684.51771812819,2.73807087251276,0.138831890726814
2.31,-0.05,0.479304165,name213,0.186010752377383,481.539503634199,1.9261580145368,0.0965708685235332
3.91,-3.22,0.490590245,name214,0.281602556806574,588.089871788314,2.35235948715325,0.119710681273193
-0.15,3.19,0.845977962,name215,0.177200451466693,493.753194516463,1.97501277806585,0.0897211670904871
-0.91,2.96,-0.697012067,name216,0.24738633753706,508.405702232079,2.03362280892832,0.121648093466963
-1.62,-1.76,-0.877625585,name217,0.259615099714943,417.631431936797,1.67052572774719,0.155409219626357
0.67,-2.03,1.210802197,name218,0.180277563773199,377.601017846756,1.51040407138702,0.119357175466065
-1.47,2.57,1.024649978,name219,0.284253408071038,504.077162848194,2.01630865139278,0.14097713059689
-4.41,1.38,-0.008546066,name220,0.20591260281974,617.081306176173,2.46832522470469,0.0834219902461901
2.79,4.25,-0.502669096,name221,0.226715680975093,490.017335393882,1.96006934157553,0.115667173689302
2.41,4.83,-1.366760254,name222,0.230217288664427,569.663838597358,2.27865535438943,0.101032079388817
1.44,1.76,-1.672957659,name223,0.212132034355964,427.443764575308,1.70977505830123,0.124070142049405
-4.33,-0.26,-0.955000103,name224,0.224722050542442,586.839638660967,2.34735855464387,0.0957340113626299
3.54,-3.9,-2.614894867,name225,0.224722050542442,611.61407106607,2.44645628426428,0.0918561480079839
-1.12,4.72,-0.401692808,name226,0.249999999999999,655.173656190174,2.6206946247607,0.0953945559463371
0.39,-4.6,-1.827464342,name227,0.269072480941475,541.970670005906,2.16788268002362,0.124117639492623
-3.72,2.11,0.59372282,name228,0.214709105535839,558.561021302431,2.23424408520972,0.0960992162661066
0.29,-0.05,-0.060515057,name229,0.191049731745428,460.118255096043,1.84047302038417,0.103804690223358
0.55,2.52,-0.721994698,name230,0.310644491340181,449.391225207534,1.79756490083014,0.172814061509947
3.19,-1.45,-0.95086664,name231,0.233238075793812,494.464168649852,1.97785667459941,0.117924659955986
1.84,0.01,1.25718832,name232,0.196977156035922,477.472626390114,1.90989050556046,0.103135313497
1.1,1.56,-2.488076687,name233,0.251793566240283,444.716213680696,1.77886485472279,0.141547327539687
-3.97,2.59,-0.267316252,name234,0.242074368738204,601.545391176448,2.40618156470579,0.10060519633638
1.88,2.92,-1.382778645,name235,0.282311884269862,385.102914578653,1.54041165831461,0.183270415246496
-1.33,-4.84,0.063909322,name236,0.458911756223351,595.040798913138,2.38016319565255,0.192806844951459
-1.72,1.28,-0.149731889,name237,0.280178514522438,494.037562601555,1.97615025040622,0.141779965599703
3.39,3.32,0.561851144,name238,0.268328157299975,434.325406288823,1.73730162515529,0.154451105907409
-4.17,-3.36,0.583096206,name239,0.223606797749979,618.070217392244,2.47228086956898,0.0904455478753766
-4.37,3.09,0.249304518,name240,0.193132079158279,683.518176216469,2.73407270486587,0.0706389697737588
4.18,1.3,-1.138044,name241,0.194164878389476,531.206834053055,2.12482733621222,0.0913791323560436
-1.44,2.24,-0.851113439,name242,0.291547594742265,499.849311080449,1.9993972443218,0.145817743607604
4.03,-2.58,-1.40496552,name243,0.177200451466693,567.940293994991,2.27176117597996,0.078001355661981
-2.88,1.95,-0.836503386,name244,0.223606797749979,510.145645569905,2.04058258227962,0.10957988159449
-4.02,1.08,-0.076555409,name245,0.282311884269863,570.923668881517,2.28369467552607,0.123620678059702
2.55,-4.88,-2.042736053,name246,0.2,666.984079527762,2.66793631811105,0.0749643080467543
0,4.77,0.743736386,name247,0.21189620100417,619.369190156938,2.47747676062775,0.0855290367892207
-2.93,4.14,-1.45691824,name248,0.189736659610102,641.620279988336,2.56648111995335,0.0739287182496599
-0.57,-0.2,-1.710774779,name249,0.211896201004171,453.237325007621,1.81294930003048,0.11687927566458
-3.71,1.1,-0.485082895,name250,0.277308492477241,544.170370037402,2.17668148014961,0.127399665502819
4.3,-1.99,0.084932052,name251,0.210237960416286,584.774905240987,2.33909962096395,0.0898798659672507
-2.09,2.63,-3.157337189,name252,0.322490309931942,508.592952221949,2.0343718088878,0.158520831110145
1,-1.68,0.813857496,name253,0.223606797749979,402.434021124978,1.60973608449991,0.138908980113623
0.1,-2.57,-1.504929423,name254,0.206155281280883,342.723434255325,1.3708937370213,0.150380205054274
4.95,-1.18,-0.43566817,name255,0.270185121722126,672.210190859616,2.68884076343847,0.100483868511654
-4.65,-4.41,-0.890125751,name256,0.325269119345812,799.277188856185,3.19710875542474,0.101738521967358
1.08,0.92,-1.817871213,name257,0.351283361405006,468.141191674067,1.87256476669627,0.187594772502726
-4.26,-2.29,0.189502195,name258,0.263058928759318,576.459342053646,2.30583736821458,0.114083903915134
4.47,-3.58,-0.443848431,name259,0.177200451466693,687.324013708179,2.74929605483271,0.0644530264957134
-1.57,4.2,-0.015026622,name260,0.19723082923316,595.839852606815,2.38335941042726,0.0827532886438656
-3.37,4.25,-1.32388401,name261,0.188679622641132,690.357061965333,2.76142824786133,0.0683268242755393
-0.99,-1.74,-0.922752917,name262,0.192353840616713,386.930274620183,1.54772109848073,0.124281978714079
-4.07,4.32,0.667626977,name263,0.305286750449476,775.416039033098,3.10166415613239,0.0984267590176984
3.16,-0.8,0.041128378,name264,0.184390889145858,494.170137638153,1.97668055055261,0.0932830998384176
0.73,0.89,-0.367695659,name265,0.201246117974981,475.695143531884,1.90278057412754,0.105764227736693
0.19,-2.81,0.840910137,name266,0.1802775637732,353.521138374358,1.41408455349743,0.127487117603627
-3.31,4.83,-0.258114427,name267,0.190262975904404,772.364362884384,3.08945745153754,0.061584591757273
3.63,-2.58,-1.70413816,name268,0.192093727122985,530.543370080999,2.122173480324,0.0905174477506232
-1.94,-4.6,-1.424883366,name269,0.182482875908946,576.200900078083,2.30480360031233,0.0791750220644473
-0.7,0.77,-0.450169504,name270,0.211896201004171,483.091269918142,1.93236507967257,0.109656401491211
0.37,2.01,-0.021265566,name271,0.187882942280559,464.660175566686,1.85864070226674,0.101086208889875
2.15,0.3,0.290202916,name272,0.211896201004171,478.108633723532,1.91243453489413,0.110799191887581
-2.52,-0.1,-1.148272157,name273,0.187882942280559,487.206617142733,1.94882646857093,0.0964082463526541
1.86,-2.61,-0.766652346,name274,0.318904374382039,446.364481222844,1.78545792489138,0.178612091573897
-4.13,-2.85,1.112922907,name275,0.186815416922694,580.741057263476,2.3229642290539,0.0804211337334195
4.53,0.73,-0.09131553,name276,0.250798724079689,594.577643559701,2.3783105742388,0.10545246983143
4.11,4.77,0.506582379,name277,0.208086520466848,687.683931394283,2.75073572557713,0.0756475871280544
-4.13,-3.62,-0.52632004,name278,0.263058928759318,634.907151061231,2.53962860424493,0.103581652970683
