Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,overall_min_distance,neighbors_distance,self_mean_distance,self_density
2.93,3.44,-0.737288058,name54,0.222036033111745,4261.31352120063,4.73479280133403,0.0468945616900461
-0.91,-3.18,1.013202906,name55,0.294108823397055,3622.28610798888,4.02476234220987,0.0730748298632631
1.23,-1.21,0.026109878,name56,0.184390889145858,3143.85607585414,3.49317341761571,0.052786067881999
2.65,-4.32,-1.179628491,name57,0.255538646783613,4639.88788853399,5.15543098725999,0.0495668834312971
-1.78,3.74,-0.299739242,name58,0.233238075793812,4279.62345857615,4.75513717619572,0.0490497050140645
-1.08,-4.06,-1.175065517,name59,0.220227155455453,4106.55170375795,4.56283522639772,0.0482654193123949
0.66,0.21,1.679249525,name60,0.290688837074973,3057.68404594014,3.39742671771127,0.0855614737941426
0.06,0.22,-1.05036819,name61,0.268328157299975,3059.3956322695,3.39932848029945,0.0789356365102844
-4.88,0.38,-1.455524683,name62,0.331209903233584,4773.91582538652,5.30435091709613,0.0624411748789247
1.13,-0.01,-0.17944999,name63,0.21377558326432,3078.4959901039,3.42055110011545,0.0624974096300168
2,0.52,-0.392524719,name64,0.266270539113887,3227.98074863086,3.58664527625652,0.0742394406485051
4.36,-3.08,-0.270087004,name65,0.284253408071038,4828.32152087581,5.36480168986201,0.052984886395372
1.25,-0.88,0.942213237,name66,0.200249843945008,3115.74557056313,3.46193952284792,0.0578432530734317
3.76,-2.94,-0.633866847,name67,0.240831891575846,4448.15962855844,4.94239958728716,0.04872772573778
1.51,-3.21,-0.217093945,name68,0.186010752377383,3734.85994562002,4.14984438402224,0.044823548828376
2.62,1.65,0.697695673,name69,0.190262975904404,3553.15907011316,3.94795452234795,0.0481927982775369
3.11,1.04,-0.738743186,name70,0.184390889145857,3630.76164385025,4.03417960427806,0.0457071591335
-0.56,-4.66,-0.783250988,name71,0.300166620396073,4411.34195565025,4.90149106183361,0.0612398587714209
1.95,4.84,-1.065418482,name72,0.18788294228056,4807.34474344341,5.34149415938157,0.0351742296583008
4.46,-2.58,-0.64322865,name73,0.190262975904404,4705.17793129475,5.22797547921639,0.0363932418315249
3.93,-2.36,-0.494537055,name74,0.241660919471892,4332.97563071315,4.81441736745906,0.050195257499961
-2.66,2.89,-1.129222631,name75,0.240416305603426,4187.36293747708,4.65262548608564,0.0516732555247411
-4.42,-4.64,-0.705485344,name76,0.325269119345812,5703.03363461929,6.33670403846588,0.0513309628114744
-4.89,-4.12,-1.776093006,name77,0.353836120259082,5714.46613084691,6.34940681205212,0.0557274294643476
3.98,-4.38,-2.56124711,name78,0.194164878389476,5242.58101103598,5.8250900122622,0.0333325112540314
-3.06,-2.32,-0.15944232,name79,0.223606797749979,3999.96069977503,4.44440077752781,0.0503120238122088
-0.57,-2.95,0.314483464,name80,0.184390889145857,3471.8135846714,3.85757064963489,0.0477997439044467
-2.6,-1.76,-0.393571943,name81,0.292745623366089,3670.41876390367,4.07824307100408,0.0717822891547301
1.51,-4.77,-1.366881132,name82,0.256124969497314,4602.43314179837,5.11381460199819,0.0500849149668498
-2.46,-2.87,1.765079975,name83,0.192353840616713,3931.69166053296,4.36854628948107,0.0440315445620614
0.28,4.66,-0.455330342,name84,0.228473193175917,4521.35544559951,5.02372827288834,0.0454788119032877
-4.65,-3.86,-1.045595765,name85,0.178044938147648,5443.67953289511,6.0485328143279,0.0294360539345824
-0.44,-2.61,-1.053586125,name86,0.172046505340853,3325.22245136595,3.69469161262883,0.0465658635088191
4.28,-2.78,-0.660072207,name87,0.269072480941474,4668.68229618816,5.1874247735424,0.0518701461106161
0,1.52,2.073593378,name88,0.215870331449229,3191.37104551719,3.54596782835244,0.0608776903510511
1.4,4.43,0.574540675,name89,0.295296461204668,4440.2809543186,4.93364550479844,0.059853603368435
-2.55,3.79,-0.467087597,name90,0.19723082923316,4555.80902273041,5.06201002525601,0.0389629471789095
4.52,-3.75,-0.976458371,name91,0.177200451466693,5210.90877565354,5.78989863961504,0.0306051042507499
0.37,-4.31,-2.193270683,name92,0.290688837074973,4163.41821252426,4.62602023613806,0.0628377789626031
-4.92,-4.6,-1.505461693,name93,0.330151480384383,5974.17510166332,6.63797233518147,0.0497367966772879
4.08,2.49,-0.404456228,name94,0.300832179129827,4435.45729666356,4.92828588518173,0.061041949703925
-4.86,4.56,-0.777746558,name95,0.20591260281974,6096.9110952406,6.77434566137844,0.0303959397870231
-2.92,-0.98,-2.579626799,name96,0.396232255123179,3680.55372988011,4.08950414431123,0.0968900485586655
-3.91,2.01,0.700187743,name97,0.2,4467.0496074401,4.96338845271123,0.040295052846559
4.12,0.14,-1.09145093,name98,0.218403296678416,4066.80843054512,4.51867603393902,0.0483334709189207
2.46,0.1,0.205378711,name99,0.212132034355964,3330.32866826283,3.7003651869587,0.0573273240986016
-4.43,-4.07,-1.564151883,name100,0.264007575648882,5411.10676318001,6.01234084797778,0.0439109462228309
-1.19,1.02,0.554633915,name101,0.21095023109729,3247.71047407261,3.60856719341401,0.0584581690711745
-2.16,3.95,-0.289102823,name102,0.201246117974981,4504.92292091899,5.00546991213221,0.0402052397692379
-1.02,-4.44,-0.74091512,name103,0.241660919471892,4327.29737909493,4.80810819899437,0.050261123392031
-3.09,-3.12,-1.400200129,name104,0.228035085019828,4286.04689055538,4.76227432283931,0.047883651709478
1.5,-4.36,-1.048041224,name105,0.25,4340.39085618879,4.82265650687644,0.0518386494338826
-2.77,-3.47,-2.722396374,name106,0.194164878389476,4299.64936436921,4.77738818263246,0.0406424747093687
4.68,-1.17,-0.496253848,name107,0.270185121722126,4501.65909195647,5.00184343550718,0.0540171089331047
0.76,-4.64,-3.026473045,name108,0.182482875908946,4402.76365294458,4.89195961438287,0.0373026129186406
-3.59,-4.21,-0.486377269,name109,0.281602556806575,5034.37302580451,5.59374780644945,0.0503423762654966
4.4,3.18,-1.363472104,name110,0.264007575648881,4874.78959658577,5.4164328850953,0.0487419638070963
-2.3,-3.18,-0.485619426,name111,0.290688837074973,3995.17625483868,4.43908472759854,0.065483957823042
1.36,3.48,0.42835924,name112,0.2,3890.56158238913,4.32284620265458,0.0462658143787729
1.27,-2.65,-0.698274791,name113,0.223606797749979,3465.23072819252,3.85025636465835,0.0580758205615798
-4.92,-2.46,0.285573751,name114,0.219317121994613,5100.66030647683,5.66740034052981,0.0386980112250391
2.2,3.41,-1.231384397,name115,0.21095023109729,4009.35377039426,4.45483752266029,0.0473530695618539
1.47,-2.55,-1.433059573,name116,0.178885438199983,3474.3378805384,3.86037542282045,0.0463388708627947
4.68,-2.92,-0.713282943,name117,0.230217288664427,4958.55703184704,5.50950781316338,0.0417854546125497
-4.57,2.75,-0.638264716,name118,0.270739727413618,5098.16972366053,5.66463302628947,0.0477947514264594
-3.1,-1.99,-0.728675067,name119,0.182482875908947,3931.24701308072,4.36805223675636,0.0417767155743667
4.46,2.81,-2.37511158,name120,0.223606797749979,4766.99579907567,5.29666199897297,0.0422165503091072
3.91,3.95,0.559671044,name121,0.186010752377383,4967.54626920094,5.51949585466771,0.0337006779740722
-1.98,-3.13,0.267626822,name122,0.228035085019827,3867.77937199971,4.29753263555523,0.0530618623191365
3.94,3.36,0.05349103,name123,0.212602916254693,4694.2060062068,5.21578445134088,0.0407614459987964
-2.38,3.69,1.180116773,name124,0.19723082923316,4443.19056680851,4.93687840756501,0.0399505138572856
2.99,2.34,-1.818523884,name125,0.221359436211787,3858.20736725442,4.28689707472714,0.0516362843224726
4.13,-0.85,-1.000604749,name126,0.21095023109729,4123.55767616422,4.58173075129357,0.0460416036096691
-2.81,-0.29,-0.898374259,name127,0.21095023109729,3596.5604137113,3.996178237457,0.0527879935684574
1.51,1.41,-1.991205573,name128,0.176918060129541,3246.50479828823,3.60722755365359,0.049045439329257
-0.81,2.56,-0.377744585,name129,0.2,3551.27714154204,3.94586349060227,0.0506859906523206
0.61,4.08,-0.251657456,name130,0.300832179129826,4160.88360685121,4.62320400761246,0.0650700636689368
-4,-2.25,0.197963357,name131,0.21095023109729,4462.44569112203,4.95827299013559,0.0425451021992884
1.96,-1.35,-1.803955078,name132,0.234093998214392,3306.847621567,3.67427513507444,0.0637116137492653
3.12,2.74,-1.467549562,name133,0.240416305603426,4042.01926860234,4.49113252066926,0.053531331907258
4.45,-4.53,-0.445528716,name134,0.182482875908946,5570.33362042011,6.18925957824457,0.0294837974723793
1.21,0.49,-1.611516476,name135,0.20591260281974,3104.23327114719,3.44914807905244,0.0596995542378421
1.76,4.04,0.227836534,name136,0.308058436014987,4258.77980776524,4.7319775641836,0.0651014151771736
-4.75,2.07,-0.58330673,name137,0.261725046566048,4992.0724481696,5.54674716463289,0.0471853211977745
4.83,4.86,0.734269738,name138,0.342052627529741,5976.87782370004,6.64097535966672,0.0515063840783333
1.11,-1.07,-0.29618305,name139,0.184390889145858,3113.68329619338,3.45964810688154,0.0532975850286878
-3.22,0.63,-1.744505405,name140,0.220227155455452,3829.4899673436,4.254988852604,0.0517573989226026
-4.65,-2.1,-0.632392883,name141,0.237065391822594,4825.59788565274,5.36177542850305,0.044213972588699
-3.26,-2.6,0.685886025,name142,0.262488094968134,4177.47743356094,4.64164159284549,0.0565507029609366
-2.49,2.16,-2.365648031,name143,0.296816441593117,3864.88822391038,4.29432024878931,0.0691183759936855
0.96,0.17,1.123349786,name144,0.230867927612304,3069.66811754427,3.41074235282696,0.0676884688815475
1.2,-4.75,-2.242322922,name145,0.21095023109729,4533.05724231608,5.03673026924008,0.0418823760298597
-2.91,-2.8,-0.18428804,name146,0.194164878389476,4086.84053718757,4.54093393020841,0.042758798382377
-0.47,-2.32,-0.746469438,name147,0.161245154965971,3242.50046654564,3.60277829616182,0.0447557805979213
-2.44,3.06,-0.662791967,name148,0.265706605111728,4174.18727040751,4.63798585600834,0.0572892228137167
3.25,-4.37,-1.982138753,name149,0.281780056072107,4900.75922592055,5.44528802880061,0.0517475025346222
-1.74,-3.05,0.441031635,name150,0.237065391822594,3762.71195335925,4.18079105928805,0.056703477514364
0.81,-0.7,-0.495316356,name151,0.205182845286832,3063.71728840923,3.4041303204547,0.060274673990573
2.5,1.41,1.539116979,name152,0.268328157299975,3469.64616438491,3.85516240487213,0.0696022966401788
-0.07,-4.75,-0.688215792,name153,0.256124969497314,4443.86907094371,4.93763230104857,0.0518720216252075
1.44,0.7,-1.869664073,name154,0.237697286480094,3146.1003891338,3.49566709903756,0.0679976896385637
1.26,-1.73,-0.491532624,name155,0.223606797749979,3225.52729288817,3.58391921432019,0.0623916958999851
-3.12,4.84,-0.390008807,name156,0.190262975904404,5384.31388338271,5.98257098153635,0.0318028781424578
4.57,1.89,-0.183683172,name157,0.266833281282527,4558.42551059297,5.06491723399219,0.0526826538233889
3.98,-2.75,-0.724356294,name158,0.177200451466693,4491.00547038006,4.99000607820007,0.0355110692631883
-3.91,-1.78,-0.278311431,name159,0.178885438199983,4298.44818272594,4.77605353636215,0.0374546551536853
-0.71,-1.41,0.216679975,name160,0.250199920063936,3128.63098767067,3.47625665296741,0.0719739492912181
1.79,3.29,-0.62010479,name161,0.268328157299975,3863.6095599647,4.29289951107189,0.0625051102658995
-4.2,-1.99,-0.38180086,name162,0.183847763108502,4515.1380129322,5.01682001436911,0.0366462744491387
-4.28,0.97,-0.235313714,name163,0.258069758011279,4450.6081222869,4.94512013587434,0.0521867519737516
3.81,0.17,0.222608507,name164,0.258069758011279,3896.31873558775,4.32924303954195,0.059610827032382
-2.32,0.38,-0.228525445,name165,0.238537208837531,3444.17948505696,3.82686609450773,0.0623322590722149
0.1,-1.37,-0.652807415,name166,0.189736659610103,3076.43273786195,3.41825859762439,0.0555068185133697
-4.72,0.09,-1.239637852,name167,0.261725046566048,4648.54732656813,5.1650525850757,0.0506722907957019
2.82,0.16,0.157200694,name168,0.364965751817893,3452.58969792936,3.83621077547707,0.0951370436032693
-2.65,1.91,-1.030497909,name169,0.233452350598575,3849.58260359838,4.2773140039982,0.0545791939474999
2.94,4.88,0.150154337,name170,0.237065391822594,5111.94424476414,5.67993804973793,0.0417373199754409
-2.26,2.35,-2.708734274,name171,0.278567765543682,3844.74943970419,4.27194382189355,0.065208667800366
1.87,2.08,0.801069558,name172,0.210237960416287,3450.54314235456,3.83393682483841,0.0548360523455281
0.22,1.26,0.632619858,name173,0.210237960416286,3143.01432506831,3.49223813896479,0.0602014960178539
-2.59,-0.55,-1.283553839,name174,0.233452350598575,3516.74569570063,3.90749521744514,0.0597447565786694
-2.33,-0.72,0.844860911,name175,0.310161248385417,3433.84374305097,3.8153819367233,0.0812923197544378
-0.07,-0.12,-0.661310673,name176,0.24738633753706,3050.84533551942,3.38982815057713,0.072979020336161
3.39,-0.53,-1.352065921,name177,0.290688837074973,3708.47125922317,4.12052362135908,0.0705465770340845
-4.51,1.2,-0.620931745,name178,0.183847763108502,4632.9428904383,5.14771432270922,0.0357144455933491
0.44,3.64,1.801600456,name179,0.237065391822594,3914.89804006373,4.34988671118192,0.0544992105686772
3.95,1.63,-0.24016811,name180,0.180277563773199,4134.59862149428,4.59399846832698,0.0392419729819483
2.81,1.64,-0.290226758,name181,0.190262975904404,3616.36739422178,4.01818599357976,0.0473504651622413
-0.23,1.29,1.59176147,name182,0.184390889145858,3167.57032605423,3.5195225845047,0.0523908810694014
1.93,-4.15,-1.483474493,name183,0.357351367704113,4318.60603096466,4.79845114551629,0.0744722321572503
-4.25,-0.05,-1.037918687,name184,0.224722050542442,4340.71194737605,4.82301327486228,0.0465937035076602
-1.18,-1,-0.710001528,name185,0.264764045897474,3165.12255300651,3.5168028366739,0.0752854391313792
-4.23,4.06,-0.215823844,name186,0.305286750449476,5474.77682082276,6.08308535646973,0.0501861691164311
-4.55,3.02,-0.871419072,name187,0.193132079158279,5187.87777400977,5.76430863778863,0.0335048123364142
1.74,-3.69,-2.295210361,name188,0.219317121994613,4019.09580440214,4.46566200489127,0.0491118946652016
-4.83,-4.97,-1.239476562,name189,0.20591260281974,6123.128167761,6.80347574195667,0.0302657951067405
4.85,4.47,2.056123018,name190,0.367695526217004,5766.81319174182,6.40757021304647,0.0573845488994156
-1.39,0.78,-0.873946488,name191,0.248394846967484,3251.86314419329,3.61318127132588,0.06874685445171
-3.34,1.05,-2.553477287,name192,0.202484567313166,3948.50335333804,4.38722594815338,0.0461532115523691
0.56,2.87,0.861456752,name193,0.305286750449475,3563.46264970409,3.95940294411566,0.0771042388861135
-4.94,3.64,-1.749431491,name194,0.342344855372475,5691.12462466241,6.32347180518045,0.0541387493958637
4.27,0.37,0.080574125,name195,0.274590604354919,4160.8047951631,4.62311643907011,0.0593951305302079
0.22,-3.66,-0.375811636,name196,0.21095023109729,3781.35978789335,4.20151087543706,0.050208183996512
1.43,-3.55,-0.415513963,name197,0.216333076527839,3876.58652106458,4.30731835673842,0.0502245384740149
2.42,-0.3,0.901191831,name198,0.273130005674953,3323.10501171403,3.69233890190447,0.0739720846139219
-0.91,2.26,-0.517947316,name199,0.316227766016838,3470.69479289003,3.85632754765559,0.0820023097387268
-4.16,2.44,-0.499415606,name200,0.233452350598575,4743.36324079276,5.27040360088084,0.0442949664347448
-3.79,-1.53,0.027850991,name201,0.234093998214392,4183.48892145558,4.64832102383953,0.0503609791608217
-1.91,-4.42,-1.010539532,name202,0.182482875908946,4514.50920906354,5.01612134340393,0.0363792786131273
-4.09,-0.83,0.620400071,name203,0.256124969497314,4266.6082943682,4.74067588263133,0.0540270998984961
1.39,1.28,-2.957772017,name204,0.176918060129541,3209.02001897675,3.56557779886306,0.0496183424145042
2.76,-1.22,-1.275703788,name205,0.220227155455452,3527.85143286505,3.91983492540562,0.0561827627046473
3.76,-1.7,0.665868104,name206,0.257099202643649,4066.05188951261,4.51783543279179,0.0569076068547221
-0.49,1.25,0.598806143,name207,0.230217288664427,3184.71486810939,3.5385720756771,0.0650593752906318
-1.93,-1.68,-0.41490373,name208,0.250599281722833,3427.1850737825,3.80798341531389,0.0658089215186817
-1.15,2.9,-1.089286089,name209,0.24738633753706,3741.14444075786,4.15682715639762,0.0595132605300454
-1.6,3.48,-1.860998034,name210,0.191049731745428,4101.62272189858,4.55735857988731,0.0419211541941368
-2,2.25,-1.771499634,name211,0.186010752377383,3729.09677715237,4.14344086350263,0.0448928218128687
4.99,-0.44,-0.520101309,name212,0.380131556174965,4630.03047251767,5.14447830279741,0.073891176869822
2.31,-0.05,0.479304165,name213,0.186010752377383,3285.66074598007,3.65073416220008,0.0509516015445192
3.91,-3.22,0.490590245,name214,0.281602556806574,4639.13488797551,5.15459431997279,0.0546313714185873
-0.15,3.19,0.845977962,name215,0.177200451466693,3721.31497350098,4.13479441500109,0.0428559279329119
-0.91,2.96,-0.697012067,name216,0.24738633753706,3719.98073978288,4.13331193309209,0.0598518431566795
-1.62,-1.76,-0.877625585,name217,0.259615099714943,3355.7841383047,3.72864904256077,0.0696271214457459
0.67,-2.03,1.210802197,name218,0.180277563773199,3199.80775840498,3.55534195378331,0.0507061110061052
-1.47,2.57,1.024649978,name219,0.284253408071038,3689.56863450853,4.09952070500948,0.0693382052501136
-4.41,1.38,-0.008546066,name220,0.20591260281974,4605.03629499172,5.11670699443524,0.0402431882544151
2.79,4.25,-0.502669096,name221,0.226715680975093,4657.9084251755,5.17545380575055,0.0438059519965543
2.41,4.83,-1.366760254,name222,0.230217288664427,4912.64850197928,5.45849833553253,0.0421759382366774
1.44,1.76,-1.672957659,name223,0.212132034355964,3301.62108279844,3.66846786977605,0.0578257850106002
-4.33,-0.26,-0.955000103,name224,0.224722050542442,4388.48478803893,4.87609420893214,0.0460864866250515
3.54,-3.9,-2.614894867,name225,0.224722050542442,4775.47977938267,5.30608864375852,0.0423517331936736
-1.12,4.72,-0.401692808,name226,0.249999999999999,4701.34707107783,5.22371896786425,0.0478586236238917
0.39,-4.6,-1.827464342,name227,0.269072480941475,4349.60023487906,4.83288914986562,0.0556752850308922
-3.72,2.11,0.59372282,name228,0.214709105535839,4393.76442251985,4.8819604694665,0.043980099158669
0.29,-0.05,-0.060515057,name229,0.191049731745428,3046.07485458527,3.38452761620586,0.0564479754369975
0.55,2.52,-0.721994698,name230,0.310644491340181,3435.67775077232,3.81741972308036,0.0813755137958777
3.19,-1.45,-0.95086664,name231,0.233238075793812,3741.3120824167,4.15701342490745,0.056107125946798
1.84,0.01,1.25718832,name232,0.196977156035922,3174.80560142999,3.52756177936665,0.0558394631635021
1.1,1.56,-2.488076687,name233,0.251793566240283,3222.40134307874,3.58044593675415,0.0703246385193422
-3.97,2.59,-0.267316252,name234,0.242074368738204,4687.86339413453,5.20873710459392,0.046474675891149
1.88,2.92,-1.382778645,name235,0.282311884269862,3719.73942625017,4.13304380694463,0.068306046937006
-1.33,-4.84,0.063909322,name236,0.458911756223351,4644.87870575941,5.16097633973268,0.0889195621166365
-1.72,1.28,-0.149731889,name237,0.280178514522438,3405.88175468452,3.78431306076058,0.0740368225418768
3.39,3.32,0.561851144,name238,0.268328157299975,4403.12595301529,4.89236217001699,0.054846339656625
-4.17,-3.36,0.583096206,name239,0.223606797749979,4939.82128125385,5.48869031250428,0.0407395544326047
-4.37,3.09,0.249304518,name240,0.193132079158279,5107.81102404085,5.67534558226761,0.0340300121567421
4.18,1.3,-1.138044,name241,0.194164878389476,4202.94032936018,4.66993369928909,0.0415776520379795
-1.44,2.24,-0.851113439,name242,0.291547594742265,3574.08029993344,3.97120033325938,0.0734154840541565
4.03,-2.58,-1.40496552,name243,0.177200451466693,4458.55907968699,4.95395453298554,0.0357694949129665
-2.88,1.95,-0.836503386,name244,0.223606797749979,3951.77460126344,4.39086066807049,0.0509255051921837
-4.02,1.08,-0.076555409,name245,0.282311884269863,4314.35987738971,4.79373319709968,0.0588918641614573
2.55,-4.88,-2.042736053,name246,0.2,4949.79545035539,5.4997727226171,0.0363651390861164
0,4.77,0.743736386,name247,0.21189620100417,4603.30198789011,5.11477998654457,0.0414282142265366
-2.93,4.14,-1.45691824,name248,0.189736659610102,4891.96791772343,5.43551990858159,0.0349068097994722
-0.57,-0.2,-1.710774779,name249,0.211896201004171,3076.8342310774,3.41870470119711,0.0619814285012603
-3.71,1.1,-0.485082895,name250,0.277308492477241,4145.51090387246,4.60612322652495,0.0602043147435406
4.3,-1.99,0.084932052,name251,0.210237960416286,4435.80236904557,4.92866929893952,0.0426561304207451
-2.09,2.63,-3.157337189,name252,0.322490309931942,3886.33025859682,4.31814473177424,0.0746826079169971
1,-1.68,0.813857496,name253,0.223606797749979,3176.14372246573,3.52904858051747,0.0633617794281514
0.1,-2.57,-1.504929423,name254,0.206155281280883,3296.56784406565,3.66285316007295,0.056282704294042
4.95,-1.18,-0.43566817,name255,0.270185121722126,4680.71473245323,5.20079414717025,0.051950743305065
-4.65,-4.41,-0.890125751,name256,0.325269119345812,5712.18869569854,6.34687632855393,0.0512486934529448
1.08,0.92,-1.817871213,name257,0.351283361405006,3129.57033988854,3.47730037765393,0.101021862725017
-4.26,-2.29,0.189502195,name258,0.263058928759318,4627.51658822321,5.14168509802579,0.051162006957665
4.47,-3.58,-0.443848431,name259,0.177200451466693,5103.76815515975,5.67085350573305,0.0312475805075108
-1.57,4.2,-0.015026622,name260,0.19723082923316,4477.08352253934,4.97453724726594,0.0396480756760965
-3.37,4.25,-1.32388401,name261,0.188679622641132,5143.55586107641,5.71506206786267,0.033014448557283
-0.99,-1.74,-0.922752917,name262,0.192353840616713,3212.46834371166,3.56940927079074,0.0538895447464619
-4.07,4.32,0.667626977,name263,0.305286750449476,5526.35725126012,6.14039694584458,0.049717754917469
3.16,-0.8,0.041128378,name264,0.184390889145858,3630.08812100428,4.03343124556031,0.0457156395931679
0.73,0.89,-0.367695659,name265,0.201246117974981,3105.63032221476,3.4507003580164,0.0583203689382829
0.19,-2.81,0.840910137,name266,0.1802775637732,3386.43385061803,3.76270427846448,0.0479117013805743
-3.31,4.83,-0.258114427,name267,0.190262975904404,5458.44310841078,6.06493678712309,0.0313709742710535
3.63,-2.58,-1.70413816,name268,0.192093727122985,4250.75932537663,4.72306591708515,0.0406714050778136
-1.94,-4.6,-1.424883366,name269,0.182482875908946,4634.58078339557,5.14953420377285,0.0354367732474228
-0.7,0.77,-0.450169504,name270,0.211896201004171,3147.17757834121,3.49686397593468,0.0605960662074461
